yyyy,mm,tmax,tmin,latitude,longitude
Jan-19,3,7.7,1,,
Jan-19,4,12.8,3.5,,
Jan-19,5,16.9,5.4,,
Jan-19,6,17,8.6,,
Jan-19,7,20.8,12.2,,
Jan-19,8,18.7,10.4,,
Jan-19,9,16.3,9.6,,
Jan-19,10,12.5,5.4,,
Jan-19,11,9.2,3.7,,
Jan-19,12,6,0.7,,
Feb-19,1,6.9,2.1,,
Feb-19,2,5,-0.5,,
Feb-19,3,10.2,4,,
Feb-19,4,11.9,3.1,,
Feb-19,5,12.9,4.5,,
Feb-19,6,16.1,8.9,,
Feb-19,7,17.5,10,,
Feb-19,8,17.7,9.5,,
Feb-19,9,16.8,9,,
Feb-19,10,12.6,6,,
Feb-19,11,10,4.5,,
Feb-19,12,7.4,2.9,,
Mar-19,1,6.5,1.2,,
Mar-19,2,10.2,4.2,,
Mar-19,3,9.6,2.4,,
Mar-19,4,10.5,2.9,,
Mar-19,5,14.6,6.3,,
Mar-19,6,16.8,8.1,,
Mar-19,7,18.3,10.4,,
Mar-19,8,17.3,9.4,,
Mar-19,9,16.1,8.8,,
Mar-19,10,12.4,6.7,,
Mar-19,11,9.3,3.2,,
Mar-19,12,6,1.5,,
Apr-19,1,6.9,2.1,,
Apr-19,2,6,0.9,,
Apr-19,3,8.3,1.6,,
Apr-19,4,12.3,4.3,,
Apr-19,5,14.3,6,,
Apr-19,6,17.6,8.9,,
Apr-19,7,19.2,11.2,,
Apr-19,8,17.9,9.9,,
Apr-19,9,16,8.1,,
Apr-19,10,13.3,5.9,,
Apr-19,11,9.1,3.6,,
Apr-19,12,7.3,2,,
May-19,1,7.6,3.2,,
May-19,2,8,2.1,,
May-19,3,10.1,2.3,,
May-19,4,10.8,3.1,,
May-19,5,16,6,,
May-19,6,19.1,9.8,,
May-19,7,20.2,11.6,,
May-19,8,17.5,9.9,,
May-19,9,15.4,7.8,,
May-19,10,11.3,3.8,,
May-19,11,8,1.4,,
May-19,12,8.9,4.8,,
Jun-19,1,7.6,2.7,,
Jun-19,2,6.6,-0.2,,
Jun-19,3,9.1,1.7,,
Jun-19,4,12,1.9,,
Jun-19,5,13.3,5.8,,
Jun-19,6,18.5,9.3,,
Jun-19,7,19,9.9,,
Jun-19,8,19.8,12,,
Jun-19,9,18,8.1,,
Jun-19,10,13,5.6,,
Jun-19,11,9.9,4.5,,
Jun-19,12,6.4,1.8,,
Jul-19,1,7.1,2.4,,
Jul-19,2,6.6,0.5,,
Jul-19,3,11,3.4,,
Jul-19,4,11.2,3.2,,
Jul-19,5,13.7,5.6,,
Jul-19,6,15.2,7.8,,
Jul-19,7,19.2,10.3,,
Jul-19,8,17.3,9.2,,
Jul-19,9,17.6,9.3,,
Jul-19,10,12,6,,
Jul-19,11,8.9,2.7,,
Jul-19,12,7.2,2.1,,
Aug-19,1,6.9,1.3,,
Aug-19,2,8.7,3.3,,
Aug-19,3,8.5,1.3,,
Aug-19,4,10.5,1.7,,
Aug-19,5,16.2,7.6,,
Aug-19,6,18.1,8.8,,
Aug-19,7,19.2,11.1,,
Aug-19,8,18.1,9.8,,
Aug-19,9,16.1,8.9,,
Aug-19,10,15.3,8.5,,
Aug-19,11,11.1,4.4,,
Aug-19,12,8.2,2.7,,
Sep-19,1,7.3,2.7,,
Sep-19,2,7.7,2.3,,
Sep-19,3,7.2,0.5,,
Sep-19,4,12.6,4,,
Sep-19,5,15.5,5.7,,
Sep-19,6,16.4,7.5,,
Sep-19,7,17.6,10,,
Sep-19,8,19.3,10.4,,
Sep-19,9,15.7,7.2,,
Sep-19,10,12.6,5.6,,
Sep-19,11,8.4,0.4,,
Sep-19,12,5.9,0.8,,
Oct-19,1,6.4,1.1,,
Oct-19,2,8,1.4,,
Oct-19,3,9.9,2.8,,
Oct-19,4,10.9,2.8,,
Oct-19,5,15.1,6.1,,
Oct-19,6,18,9.7,,
Oct-19,7,18.7,9.8,,
Oct-19,8,18.3,10.9,,
Oct-19,9,16.5,8.2,,
Oct-19,10,13.4,6.9,,
Oct-19,11,7.5,0.6,,
Oct-19,12,8.2,3.5,,
Nov-19,1,7.3,2.1,,
Nov-19,2,8.1,1.4,,
Nov-19,3,8.9,1.5,,
Nov-19,4,11.6,3.4,,
Nov-19,5,16.8,7,,
Nov-19,6,18,8.1,,
Nov-19,7,20.9,11.4,,
Nov-19,8,20.9,11.3,,
Nov-19,9,17.1,8.1,,
Nov-19,10,12.6,5.2,,
Nov-19,11,8.3,2.4,,
Nov-19,12,7.8,2.9,,
Dec-19,1,6.6,1.5,,
Dec-19,2,8,1.9,,
Dec-19,3,10.4,3.6,,
Dec-19,4,13.4,4.6,,
Dec-19,5,15.5,6.4,,
Dec-19,6,16.8,9.2,,
Dec-19,7,18,9.3,,
Dec-19,8,15.5,7.6,,
Dec-19,9,14.8,7.1,,
Dec-19,10,12.1,4.3,,
Dec-19,11,9.2,3.8,,
Dec-19,12,9.1,3,,
1913,1,7.2,2.1,,
1913,2,8.2,2.5,,
1913,3,8.9,1.9,,
1913,4,11.7,3.6,,
1913,5,14.2,6.3,,
1913,6,16.8,8.5,,
1913,7,18.1,9.6,,
1913,8,19.4,9.6,,
1913,9,16.9,9.1,,
1913,10,13.8,7.3,,
1913,11,10.9,4.7,,
1913,12,7.3,2.4,,
1914,1,6.9,2.2,,
1914,2,9.9,3.3,,
1914,3,9.4,1.8,,
1914,4,14,4.6,,
1914,5,14.8,6,,
1914,6,18.6,8.8,,
1914,7,19.1,11.1,,
1914,8,19.9,10.8,,
1914,9,16.7,8.7,,
1914,10,13.7,6.8,,
1914,11,9.6,2.7,,
1914,12,5.3,0.2,,
1915,1,6,1.2,,
1915,2,7,0.1,,
1915,3,9.7,1.6,,
1915,4,12.5,4.4,,
1915,5,14.4,5.2,,
1915,6,18.4,8.5,,
1915,7,17.9,9.8,,
1915,8,18.3,10.2,,
1915,9,17.1,8.9,,
1915,10,12.5,5.1,,
1915,11,6.7,0.3,,
1915,12,6.6,1.7,,
1916,1,10.1,4.7,,
1916,2,7,0.2,,
1916,3,6.6,0.5,,
1916,4,12.4,3.6,,
1916,5,14.3,6,,
1916,6,16.2,6.9,,
1916,7,19,10.8,,
1916,8,20.4,11.6,,
1916,9,16.7,9.8,,
1916,10,13,7.2,,
1916,11,9.3,4.4,,
1916,12,5.4,0.4,,
1917,1,4.4,0.6,,
1917,2,6.5,-0.1,,
1917,3,8,1.4,,
1917,4,9.8,1,,
1917,5,15.7,7,,
1917,6,17.5,8.5,,
1917,7,20.1,10.7,,
1917,8,19,11.1,,
1917,9,17.1,9.6,,
1917,10,10.6,3.7,,
1917,11,10.9,5.6,,
1917,12,6.4,0.8,,
1918,1,6.6,1.4,,
1918,2,9.3,4.8,,
1918,3,10.2,2.4,,
1918,4,11.6,2.6,,
1918,5,16.4,7.2,,
1918,6,18,8.6,,
1918,7,19,9.9,,
1918,8,19.2,11.6,,
1918,9,13.8,6.6,,
1918,10,11.9,5.2,,
1918,11,9.4,2.6,,
1918,12,9.3,4.1,,
1919,1,5.9,1.4,,
1919,2,5.9,0.5,,
1919,3,7.5,-0.9,,
1919,4,12.3,3.5,,
1919,5,17.1,7.9,,
1919,6,17.2,8.4,,
1919,7,18.8,9.1,,
1919,8,19.7,10.4,,
1919,9,16.3,7.6,,
1919,10,12.5,5.1,,
1919,11,6.4,-0.4,,
1919,12,8,2.3,,
1920,1,7.9,1.9,,
1920,2,9.5,3.5,,
1920,3,10.1,2.8,,
1920,4,10.9,3.6,,
1920,5,14.8,6.8,,
1920,6,17.8,9.5,,
1920,7,17.4,9.4,,
1920,8,17.4,9.2,,
1920,9,16.6,8.9,,
1920,10,13.9,7,,
1920,11,11.1,5.4,,
1920,12,6.8,1.2,,
1921,1,9.9,4.4,,
1921,2,8.6,3.2,,
1921,3,10,3,,
1921,4,12.9,3.2,,
1921,5,14.7,5.5,,
1921,6,19.4,9.1,,
1921,7,22,12.2,,
1921,8,17.3,10.1,,
1921,9,17,9.3,,
1921,10,15.3,8.7,,
1921,11,9.8,4.2,,
1921,12,9.6,4.7,,
1922,1,7.2,1.9,,
1922,2,8.3,2.6,,
1922,3,9,1.3,,
1922,4,9.7,0.2,,
1922,5,16.1,7.3,,
1922,6,16.8,8.4,,
1922,7,16.6,8.8,,
1922,8,16,9.4,,
1922,9,15,7.9,,
1922,10,11.8,5,,
1922,11,9.6,4.5,,
1922,12,7.6,3.1,,
1923,1,8.9,3.6,,
1923,2,8.9,3.4,,
1923,3,10.3,3.4,,
1923,4,10.4,3.4,,
1923,5,12.5,4.2,,
1923,6,16.5,8.8,,
1923,7,19.6,11.9,,
1923,8,17.5,10.2,,
1923,9,15.1,7.9,,
1923,10,12.5,6,,
1923,11,6.4,0.4,,
1923,12,7.4,2.4,,
1924,1,7.9,3,,
1924,2,7.4,1.8,,
1924,3,8.2,0.9,,
1924,4,10.9,2,,
1924,5,14.5,6.3,,
1924,6,16.9,9.5,,
1924,7,17.5,10.6,,
1924,8,17.1,10.3,,
1924,9,15.1,8.3,,
1924,10,12.7,5.5,,
1924,11,10.3,4.8,,
1924,12,9.6,4.3,,
1925,1,8.2,3.3,,
1925,2,7.3,1.2,,
1925,3,9.1,2,,
1925,4,11.1,2.4,,
1925,5,13.4,6.2,,
1925,6,18.8,9.2,,
1925,7,19.2,11.6,,
1925,8,19,10.4,,
1925,9,15,7.7,,
1925,10,13.5,6.9,,
1925,11,7.6,1.2,,
1925,12,6.3,0.7,,
1926,1,8.2,2.6,,
1926,2,9.2,3.9,,
1926,3,9.4,2.9,,
1926,4,13.4,5.2,,
1926,5,13.8,5.2,,
1926,6,17.2,8.6,,
1926,7,20.4,11.7,,
1926,8,19.4,10.8,,
1926,9,17.2,9.3,,
1926,10,11.8,4.1,,
1926,11,8.6,2.4,,
1926,12,7,2.2,,
1927,1,7.6,2.1,,
1927,2,8.9,2.1,,
1927,3,10.2,3.4,,
1927,4,11.5,3.6,,
1927,5,15.4,5.6,,
1927,6,15.2,6.5,,
1927,7,18.9,11.2,,
1927,8,18.6,11.1,,
1927,9,15,7.8,,
1927,10,14,6.5,,
1927,11,9.3,3,,
1927,12,5.6,1.3,,
1928,1,8.5,1.9,,
1928,2,9.1,3.1,,
1928,3,8.3,2.8,,
1928,4,11.8,3.6,,
1928,5,15.4,6.4,,
1928,6,15.9,7.9,,
1928,7,18.2,10.7,,
1928,8,18.2,9.9,,
1928,9,15.9,7.6,,
1928,10,13,7,,
1928,11,10.2,3.6,,
1928,12,7.6,2,,
1929,1,5.5,0.5,,
1929,2,5.7,1.7,,
1929,3,12.6,0.9,,
1929,4,10.9,2.4,,
1929,5,15.4,5.8,,
1929,6,17.2,7.9,,
1929,7,19.3,10.4,,
1929,8,17.5,10.6,,
1929,9,17.9,9.9,,
1929,10,12.2,5.5,,
1929,11,9.6,3.2,,
1929,12,7.8,2.1,,
1930,1,7.3,1.3,,
1930,2,4.8,-1.1,,
1930,3,8.7,1.6,,
1930,4,11.8,4,,
1930,5,15.1,6.3,,
1930,6,19.1,8.9,,
1930,7,18.1,11,,
1930,8,17.5,10.6,,
1930,9,16.4,8.9,,
1930,10,12.6,6.7,,
1930,11,9.1,2.5,,
1930,12,7.5,2.6,,
1931,1,6.4,1,,
1931,2,7.6,1.1,,
1931,3,8.1,1.5,,
1931,4,11.6,3.8,,
1931,5,14.6,6.6,,
1931,6,17.2,9.8,,
1931,7,17.8,11.3,,
1931,8,17.8,9.8,,
