yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-6.153,55.181
1991,10,---,---,,
1991,11,---,---,,
1991,12,---,---,,
1992,1,---,---,,
1992,2,---,---,,
1992,3,8.5,3.3,,
1992,4,9.7,---,,
1992,5,14.2,---,,
1992,6,---,---,,
1992,7,16.7,---,,
1992,8,15.7,9.7,,
1992,9,13.5,7.7,,
1992,10,9.3,4.6,,
1992,11,8.5,3.6,,
1992,12,6.3,2.1,,
1993,1,---,---,,
1993,2,7.8,4.3,,
1993,3,8.6,3.1,,
1993,4,10.7,5,,
1993,5,12.6,6,,
1993,6,15.1,9.1,,
1993,7,15.1,9.5,,
1993,8,15.1,9.3,,
1993,9,14.1,7.9,,
1993,10,10,4.5,,
1993,11,7.9,3.2,,
1993,12,6.2,1.6,,
1994,1,6.6,1.7,,
1994,2,4.6,0.9,,
1994,3,8.3,2.8,,
1994,4,9.5,3,,
1994,5,12.6,5.4,,
1994,6,14.2,8.3,,
1994,7,---,---,,
1994,8,16.4,10,,
1994,9,14.5,8.2,,
1994,10,12,6.9,,
1994,11,11.3,7,,
1994,12,7.9,3,,
1995,1,6.5,---,,
1995,2,7.4,2.3,,
1995,3,7.1,1.3,,
1995,4,---,4.1,,
1995,5,12.8,6.4,,
1995,6,15.4,8.5,,
1995,7,18.5,11.3,,
1995,8,20,12,,
1995,9,14.9,9,,
1995,10,14,8.6,,
1995,11,9.9,---,,
1995,12,5.2,1.5,,
1996,1,6.6,3.5,,
1996,2,5.7,---,,
1996,3,6.3,2,,
1996,4,10.6,4.7,,
1996,5,---,---,,
1996,6,15.7,8.4,,
1996,7,16.3,10,,
1996,8,16.4,11.2,,
1996,9,15.7,---,,
1996,10,13.1,8.1,,
1996,11,7.8,2.8,,
1996,12,6,2.1,,
1997,1,6.4,1.9,,
1997,2,---,2,,
1997,3,10,4.2,,
1997,4,11.1,4.7,,
1997,5,13.5,6.2,,
1997,6,15,---,,
1997,7,18.1,10.9,,
1997,8,19.2,12.2,,
1997,9,15.2,9.2,,
1997,10,---,7.3,,
1997,11,10.3,6.1,,
1997,12,8.2,3.9,,
1998,1,7.2,2.4,,
1998,2,9.9,5.4,,
1998,3,9.2,4.2,,
1998,4,8.8,3.5,,
1998,5,12.2,6.7,,
1998,6,14.4,7.9,,
1998,7,15,10.2,,
1998,8,16,10.2,,
1998,9,15.2,10.2,,
1998,10,---,---,,
1998,11,---,---,,
1998,12,---,---,,
1999,1,6.4,2,,
1999,2,7.1,2.8,,
1999,3,9,3.2,,
1999,4,10.6,4.8,,
1999,5,---,---,,
1999,6,14.6,8.1,,
1999,7,18.2,11,,
1999,8,16.4,10.6,,
1999,9,16.2,10.6,,
1999,10,12.2,7.8,,
1999,11,9.4,4.8,,
1999,12,6.5,1.9,,
2000,1,7.2,2.7,,
2000,2,7.7,2.3,,
2000,3,9.4,4,,
2000,4,---,3.2,,
2000,5,13.8,6,,
2000,6,---,---,,
2000,7,16.6,10.8,,
2000,8,17.5,10.6,,
2000,9,15.4,10.1,,
2000,10,11.6,6.2,,
2000,11,8.2,3.4,,
2000,12,7,3.2,,
20-Jan,1,---,1.5,,
20-Jan,2,---,---,,
20-Jan,3,7,1.4,,
20-Jan,4,8.9,3.2,,
20-Jan,5,15.1,7.2,,
20-Jan,6,14.7,8.1,,
20-Jan,7,16.6,10.5,,
20-Jan,8,17.2,10.8,,
20-Jan,9,14.6,9.8,,
20-Jan,10,14,9.4,,
20-Jan,11,10,5.2,,
20-Jan,12,7.4,2.4,,
20-Feb,1,8.8,3.7,,
20-Feb,2,7.8,2.6,,
20-Feb,3,9.7,3.5,,
20-Feb,4,11,4.5,,
20-Feb,5,13.3,6.6,,
20-Feb,6,15.2,9.5,,
20-Feb,7,15.5,10.1,,
20-Feb,8,17.6,11.2,,
20-Feb,9,15.9,9.9,,
20-Feb,10,10.9,6.3,,
20-Feb,11,9.9,5.8,,
20-Feb,12,7,4.1,,
20-Mar,1,6.8,2.3,,
20-Mar,2,6.7,2.1,,
20-Mar,3,10.8,3.3,,
20-Mar,4,12,5.6,,
20-Mar,5,12.9,6.7,,
20-Mar,6,16.9,9.9,,
20-Mar,7,18.3,12.3,,
20-Mar,8,18.5,11.7,,
20-Mar,9,15.8,9.8,,
20-Mar,10,11,6.3,,
20-Mar,11,9.8,5.2,,
20-Mar,12,7.8,3.4,,
20-Apr,1,7,2.9,,
20-Apr,2,7.5,2.2,,
20-Apr,3,8.9,3.1,,
20-Apr,4,10.8,5.3,,
20-Apr,5,13.2,6.7,,
20-Apr,6,15.9,10.1,,
20-Apr,7,16.4,10.3,,
20-Apr,8,17.4,12.2,,
20-Apr,9,15.4,10.3,,
20-Apr,10,11.1,6.2,,
20-Apr,11,9.6,6.4,,
20-Apr,12,8.6,3.5,,
20-May,1,8.1,3.5,,
20-May,2,---,---,,
20-May,3,9.5,4.7,,
20-May,4,11.2,4.6,,
20-May,5,12.7,5.5,,
20-May,6,16.1,10.5,,
20-May,7,17,11,,
20-May,8,16.9,11,,
20-May,9,16,10.6,,
20-May,10,13.5,8.8,,
20-May,11,9.3,3.7,,
20-May,12,8.1,4,,
20-Jun,1,7.3,2.7,,
20-Jun,2,7.4,2.2,,
20-Jun,3,7.4,2,,
20-Jun,4,9.7,3.7,,
20-Jun,5,13,6.6,,
20-Jun,6,16.6,9.8,,
20-Jun,7,19.9,11.9,,
20-Jun,8,16.3,11.4,,
20-Jun,9,16.8,11,,
20-Jun,10,13.9,9,,
20-Jun,11,9.3,4.5,,
20-Jun,12,8,3.3,,
20-Jul,1,8.3,3.5,,
20-Jul,2,8.1,3.1,,
20-Jul,3,9.2,2.9,,
20-Jul,4,13.3,6.3,,
20-Jul,5,13.7,6.4,,
20-Jul,6,15.8,9.8,,
20-Jul,7,16.3,10.1,,
20-Jul,8,15.7,11.1,,
20-Jul,9,14.7,9.7,,
20-Jul,10,14,8.6,,
20-Jul,11,10.1,6.4,,
20-Jul,12,8.2,3.6,,
20-Aug,1,7.4,2.8,,
20-Aug,2,9.1,3,,
20-Aug,3,7.8,2.4,,
20-Aug,4,9.9,4,,
20-Aug,5,15.4,8,,
20-Aug,6,15.7,8.7,,
20-Aug,7,17,11.3,,
